Complexity,Loss,Equation
1,0.0944702,"8.331045"
3,0.08917313,"(8.00703 + Om)"
4,0.088299245,"(6.9468565 + exp(Om))"
5,0.08534314,"((Om ^ Ob) * 8.814295)"
6,0.084994875,"exp(2.2141776 ^ (Om ^ Ob))"
7,0.08257216,"(((Om ^ Ob) * 9.682547) - s8)"
8,0.081119254,"(((Om ^ Ob) / 0.08634899) - exp(ns))"
9,0.08034155,"(((Om ^ Ob) * 10.699347) - (ns + s8))"
10,0.07762307,"(8.221525 ^ (ns ^ ((s8 / h) - exp(Om))))"
11,0.06769421,"(((ns + 0.03720108) ^ ((0.65450865 - h) / 0.043786556)) / 0.11989292)"
12,0.06652205,"(8.381134 ^ ((ns + Ob) ^ log((0.008551861 ^ h) / Ob)))"
13,0.05227724,"(8.344219 ^ ((ns + 0.040671945) ^ (((0.010180917 ^ h) - Ob) / 0.017670337)))"
14,0.052219577,"exp(((ns + 0.040608753) ^ (((0.010131865 ^ h) - Ob) / 0.008429135)) - -1.1214871)"
15,0.04659759,"((8.021966 ^ ((ns + 0.04100778) ^ (((0.010248565 ^ h) - Ob) / 0.016809102))) + Om)"
16,0.04558153,"((6.9601316 + exp(Om)) ^ ((ns + 0.041025966) ^ (((0.010305186 ^ h) - Ob) / 0.017527657)))"
17,0.042809017,"((((ns + 0.03763545) ^ (((0.010198772 ^ h) - Ob) / 0.00845182)) * 8.816368) * (Om ^ Ob))"
18,0.041522175,"(exp(2.214751 ^ (Om ^ Ob)) / ((ns + 0.036200345) ^ (((0.01025462 ^ h) - Ob) / -0.00829815)))"
19,0.039611273,"((((Om ^ Ob) * 9.6885805) - s8) / ((ns + 0.036959298) ^ (((0.010214449 ^ h) - Ob) / -0.008327238)))"
21,0.03924528,"((((Om ^ Ob) * 9.689642) - s8) * ((ns + 0.037343662) ^ (((0.010247165 ^ h) - Ob) / (0.006853001 / s8))))"
23,0.038146846,"((((Om ^ Ob) * 9.6885805) - s8) * ((ns - -0.03695841) ^ ((((0.010486335 ^ h) - Ob) / Om) / (0.07684569 - Ob))))"
24,0.038130276,"((((Om ^ Ob) * 9.687659) - s8) * ((ns * exp(0.037695844)) ^ ((((0.0104861725 ^ h) - Ob) / Om) / (0.07776162 - Ob))))"
25,0.037686862,"((((0.6950049 ^ (Ob / Om)) * 9.68894) - s8) * ((ns + 0.037050553) ^ ((((0.010486335 ^ h) - Ob) / Om) / (0.07674233 - Ob))))"
26,0.03766838,"((((0.69494134 ^ (Ob / Om)) * 9.689565) - s8) * ((ns * exp(0.037746064)) ^ ((((0.0104861725 ^ h) - Ob) / Om) / (0.077602394 - Ob))))"
27,0.037228085,"exp((1.1049898 / ((Om + (h / 0.85798126)) ^ log(s8))) + ((ns + 0.04672475) ^ ((((0.9298569 - h) ^ ns) - (Ob / 0.17333491)) / 0.04059049)))"
29,0.03663283,"exp((1.1055365 / ((Om + (h / 0.8616806)) ^ log(s8))) + ((ns + 0.047092803) ^ ((((0.93227994 - h) ^ ns) - (Ob / 0.17180455)) / (0.12822102 * Om))))"
31,0.03609876,"exp((1.1044518 / ((Om + (h / 0.86024517)) ^ log(s8))) + ((ns + 0.047109783) ^ (((((0.93857676 - h) / ns) - (Ob / 0.17070846)) / (Om * 0.0863425)) * h)))"
33,0.035864525,"exp((1.1053147 / ((Om + (h / 0.8600746)) ^ log(s8))) + ((ns - -0.046340525) ^ ((((0.91901493 - h) ^ ns) - (Ob / 0.18258125)) / (((Om - -0.39008027) * 0.1264693) - Ob))))"
35,0.035082284,"exp((1.0991424 / (((Om + h) / 0.88010156) ^ log(s8))) + (((ns + 0.0470741) ^ (((((s8 ^ ((ns / s8) - 1.2887604)) - h) ^ 1.3015476) - (Ob / 0.1864469)) / Om)) ^ 8.918441))"
37,0.034407333,"exp((1.0981349 / (((Om + h) / 0.8766423) ^ log(s8))) + (((ns + 0.0466935) ^ (((((s8 ^ ((ns / s8) - 1.3095857)) - h) ^ 1.3095857) - (Ob / 0.1868378)) / (Om * 0.07594209))) ^ h))"
38,0.03436066,"exp((1.0981619 / (((Om + h) / exp(-0.13149561)) ^ log(s8))) + (((ns + 0.046437025) ^ (((((s8 ^ ((ns / s8) - 1.3217986)) - h) ^ 1.3147452) - (Ob / 0.18620014)) / (Om * 0.077014074))) ^ h))"
39,0.033736825,"exp((1.0988151 / (((Om + h) / 0.8794507) ^ log(s8))) + (((ns + 0.04629371) ^ (((((s8 ^ ((ns / s8) - 1.3218732)) - h) ^ 1.3218732) - (Ob / 0.1868378)) / (Om * 0.076870985))) ^ (Ob / 0.0731973)))"
40,0.033699814,"exp((1.0982229 / (((Om + h) / exp(-0.13151546)) ^ log(s8))) + (((ns + 0.046335895) ^ (((((s8 ^ ((ns / s8) - 1.3218222)) - h) ^ 1.3147393) - (Ob / 0.18633473)) / (Om * 0.077069536))) ^ (Ob / 0.0729048)))"
