Complexity,Loss,Equation
1,0.011830841,"-2.1020317"
3,0.008688757,"(-1.7843907 - Om)"
4,0.00818111,"(-0.7272965 - exp(Om))"
5,0.005608853,"(-1.8548065 * (s8 + Om))"
6,0.0056065354,"((-0.71330076 - s8) * exp(Om))"
7,0.0045037093,"(-8.336495 * ((s8 + Om) / Tv))"
8,0.004060642,"((Tv / exp(s8 + Om)) - 3.5529375)"
9,0.0027817169,"((-0.83748 - Om) * (zt ^ (s8 / Tv)))"
10,0.0025199417,"((1.0917289 - (zt ^ (s8 / Tv))) - exp(Om))"
11,0.001426686,"((-0.8831299 - Om) * ((zt ^ (s8 / Tv)) * ns))"
12,0.0013353089,"((1.0227182 - ((zt ^ (s8 / Tv)) * ns)) - exp(Om))"
13,0.0009108356,"(-0.9632804 * (((zt ^ s8) / (Ob ^ Om)) ^ (ns / Tv)))"
15,0.0006342843,"(0.20913348 - ((((zt ^ s8) + Tv) / (Ob ^ Om)) ^ (ns / Tv)))"
16,0.00045635886,"(((h / log(Om)) - ((zt ^ (s8 / Tv)) - (Ob * Tv))) * ns)"
17,0.00034115367,"((0.097723424 ^ h) - ((((zt ^ s8) + Tv) / (Ob ^ Om)) ^ (ns / Tv)))"
19,0.00023547382,"((((Ob ^ Om) / h) - 0.49087304) - (((zt + (LX ^ s8)) * s8) ^ (ns / Tv)))"
21,9.0764304e-5,"(((Ob / Om) ^ (s8 * h)) - (((((LX + zt) * s8) - 19.104942) ^ (ns / Tv)) + Om))"
23,7.774828e-5,"((((((Ob / ns) / Om) ^ s8) ^ h) - ((((LX + zt) * s8) - 18.517464) ^ (ns / Tv))) - Om)"
25,6.495538e-5,"((((((Ob / ns) / Om) ^ s8) ^ h) - (((((LX ^ 1.0461391) + zt) * s8) - 24.543121) ^ (ns / Tv))) - Om)"
27,5.5054967e-5,"(((Ob / (Om * s8)) ^ (s8 * h)) - (((((19.920519 + zt) + (0.08890569 ^ (40.43043 - LX))) * s8) ^ (ns / Tv)) + Om))"
29,5.2516745e-5,"(((Ob / (Om * s8)) ^ (s8 * h)) - ((((((LX ^ 0.8114129) + zt) + (0.11881356 ^ (40.433117 - LX))) * s8) ^ (ns / Tv)) + Om))"
31,4.7820446e-5,"(((Ob / (Om * s8)) ^ (s8 * h)) - (((((((LX ^ 0.84570456) + zt) + (0.11549915 ^ (40.45619 - LX))) * s8) - 2.1635673) ^ (ns / Tv)) + Om))"
33,4.4693417e-5,"(((Ob / (Om * s8)) ^ (s8 * h)) - ((((((((LX * ns) ^ 0.85421014) + zt) + (0.11552387 ^ (40.455627 - LX))) * s8) - 2.153743) ^ (ns / Tv)) + Om))"
35,4.069833e-5,"(((Ob / (Om * s8)) ^ (s8 * h)) - (((((((((LX ^ ns) ^ 0.85354245) + zt) + (0.11552464 ^ (40.45563 - LX))) * s8) / ns) - 2.1575406) ^ (ns / Tv)) + Om))"
36,3.7242182e-5,"((((Ob / (Om * s8)) ^ ((s8 ^ 1.2646037) * h)) - (((((((LX * ns) ^ 0.7914532) + zt) + exp((40.480087 - LX) / -0.4325337)) * s8) ^ (ns / Tv)) + Om)) - 0.03992727)"
37,3.5895533e-5,"(((((Ob / (Om * s8)) ^ ((s8 ^ 1.2490518) * h)) - ((((((LX * ns) ^ 0.7938237) + zt) + exp((40.53026 - LX) / log(h))) * s8) ^ (ns / Tv))) - Om) - 0.037814498)"
