Complexity,Loss,Equation
1,0.35394442,"7.42169"
3,0.13565245,"(zt ^ 0.60453045)"
4,0.09500499,"exp(zt ^ 0.21013923)"
5,0.07118581,"((zt / Ob) ^ 0.3176905)"
6,0.054587744,"exp(zt ^ (0.25968495 - Ob))"
7,0.05383354,"(((zt - 6.0701547) / Ob) ^ 0.33082753)"
8,0.048790757,"(((zt - log(E0)) / Ob) ^ 0.33208936)"
9,0.03794363,"log(Ob ^ (1.2295446 - log(zt / h)))"
10,0.033598084,"(((zt - log(E0)) / (Ob * h)) ^ 0.3117261)"
11,0.031842235,"(((zt - (2.1530902 / Om)) / (Ob * h)) ^ 0.31246117)"
12,0.029682942,"(((zt - (exp(s8) / Om)) / (Ob * h)) ^ 0.31331393)"
13,0.02663241,"(((zt + log(E0 ^ log(Om))) / (Ob * h)) ^ 0.31416014)"
14,0.025694918,"((((zt / h) - log(E0 ^ (0.49928987 / Om))) / Ob) ^ 0.31281424)"
15,0.02405394,"((((zt + log(Om ^ log(E0))) / (Ob * h)) / ns) ^ 0.31227976)"
16,0.022687497,"((((zt / h) - log(E0 ^ (0.6500234 / (Om ^ s8)))) / Ob) ^ 0.31367338)"
18,0.02008019,"(((((zt / h) - log(E0 ^ (0.6584334 / (Om ^ s8)))) / ns) / Ob) ^ 0.31207648)"
20,0.019359196,"((((zt / h) - log(((E0 ^ 0.7010751) - LX) ^ (s8 / Om))) / (Ob * ns)) ^ 0.31104094)"
21,0.019331904,"(((((zt / h) - log((E0 - exp(Tv)) ^ (0.66945755 / (Om ^ s8)))) / ns) / Ob) ^ 0.31194243)"
22,0.018283784,"((((((zt / h) - log(E0 ^ ((0.59525275 / (Om ^ s8)) + s8))) + Tv) / ns) / Ob) ^ 0.31167597)"
23,0.017858226,"(((zt - ((log(E0) * 1.9596412) - ((LX * 0.039676536) ^ Tv))) / (Ob * (exp(h) - (Om / s8)))) ^ 0.35376063)"
24,0.016264705,"(((zt - (log(E0 ^ exp(h)) - ((LX * 0.03967932) ^ Tv))) / (Ob * (exp(h) - (Om / s8)))) ^ 0.35376063)"
25,0.015352904,"(((zt - ((log(E0) * (2.3543308 * s8)) - ((LX * 0.039428078) ^ Tv))) / (Ob * ((exp(h) * ns) - Om))) ^ 0.35361457)"
26,0.014116211,"((((zt - ((log(E0 ^ s8) * exp(h)) - ((LX * 0.0368751) ^ Tv))) / ((exp(h) * ns) - Om)) / Ob) ^ 0.35330373)"
28,0.013355737,"((((zt - ((log(E0 ^ s8) * exp(h)) - ((LX * 0.03662278) ^ Tv))) / ((exp(h) * (ns - Ob)) - Om)) / Ob) ^ 0.34989512)"
29,0.013244203,"((((zt - ((log(E0) * (2.3543308 * s8)) - ((LX * 0.03941226) ^ Tv))) / (Ob * (((exp(h) * ns) ^ h) - Om))) / 1.2894547) ^ 0.3536141)"
30,0.012503365,"((((zt - ((log(E0) * (exp(s8) * (h + 0.19819096))) - ((LX * 0.039536014) ^ Tv))) / ((exp(h) * (ns - Ob)) - Om)) / Ob) ^ 0.35032657)"
32,0.011997246,"(((((zt - ((log(E0) * (exp(s8) * h)) - ((LX * 0.039536014) ^ Tv))) / ((exp(h) ^ ((ns - Ob) - Ob)) - Om)) - 2.0183046) / Ob) ^ 0.35032657)"
33,0.011469538,"((((zt - ((log(E0 - exp(((LX * 0.036736425) ^ 4.391435) * ns)) * (exp(s8) * h)) - Tv)) / ((exp(h) * (ns - Ob)) - Om)) / Ob) ^ 0.34989512)"
35,0.01045641,"(((zt - ((log(E0 - exp(((LX * 0.036736425) ^ 4.656656) - 0.9492226)) * (s8 * exp(h))) - ((LX * 0.0365754) ^ Tv))) / (Ob * ((exp(ns) ^ h) - Om))) ^ 0.353373)"
37,0.010253989,"(((zt - ((log(E0 - exp(((LX * 0.036736425) ^ 4.656656) - 0.9481271)) * (exp(s8) * h)) - (((LX * 0.036736425) ^ Tv) - 0.6858578))) / (Ob * ((exp(ns) ^ h) - Om))) ^ 0.35368186)"
38,0.010221001,"(((zt - ((log((E0 + LX) - exp(((LX * 0.036736425) ^ 4.656656) - s8)) * (exp(s8) * h)) - ((Tv + log(Ob)) / 0.31830922))) / (Ob * ((exp(h) * ns) - Om))) ^ 0.35368186)"
39,0.0092422385,"((((zt - (((log(E0 - exp(((LX * 0.036736425) ^ 4.391435) * ns)) + s8) * (exp(s8) * h)) - ((LX * 0.036736425) ^ Tv))) / ((exp(h) * (ns - Ob)) - Om)) / Ob) ^ 0.34989512)"
41,0.009032329,"(((((zt - ((log(E0 - exp((((LX * 0.036736425) ^ 4.656656) - 0.6782477) * ns)) * (exp(s8) * h)) - ((LX * 0.036736425) ^ Tv))) / ((exp(h) * (ns - Ob)) - Om)) - s8) / Ob) ^ 0.3499031)"
43,0.008646056,"(((((zt - ((((log(E0 - exp(((LX * 0.036736425) ^ 4.391435) * ns)) ^ 0.9439636) + s8) * (exp(s8) * h)) - ((LX * 0.036736425) ^ Tv))) - s8) / ((exp(h) * (ns - Ob)) - Om)) / Ob) ^ 0.34989512)"
45,0.008453063,"(((((zt - ((((log(E0 - exp((((LX * 0.036736425) ^ 4.656656) - 0.674364) * ns)) ^ 0.9445434) + s8) * (exp(s8) * h)) - ((LX * 0.036736425) ^ Tv))) - s8) / ((exp(h) * (ns - Ob)) - Om)) / Ob) ^ 0.34989512)"
